Sent_id,sentence,term1,b1,e1,term2,b2,e2,cause sentence-relation score,sentence clarity,cause crowd training score for 0.1 neg/pos thresh,cause crowd training score for 0.2 neg/pos thresh,cause crowd training score for 0.3 neg/pos thresh,cause crowd training score for 0.4 neg/pos thresh,cause crowd training score for 0.5 neg/pos thresh,cause crowd training score for 0.6 neg/pos thresh,cause crowd training score for 0.7 neg/pos thresh,cause crowd training score for 0.8 neg/pos thresh,cause crowd training score for 0.9 neg/pos thresh,cause baseline training score,cause single training score,distant supervision term1,distant supervision term2,UMLS seed relation
905138,A 45-year-old woman underwent a resection for a HEPATIC METASTASIS of the LIVER caused by a carcinoma of the colon,LIVER,74,79,HEPATIC METASTASIS,48,66,0.1195228609,0.9561828875,0.85325381015,-0.910357854325,-0.94023856955,-0.9551789271625,-0.96414314173,-0.970119284775,-0.974387958378571,-0.97758946358125,-0.980079523183333,-1,-1,LIVER,HEPATIC METASTASIS,RO-has_finding_site
905141,"Hence, when analysing the biomechanics of the growing adolescent SPINE (for instance in SCOLIOSIS research), the inclusion of depth and width changes, in addition to the usually implemented height change, is essential.",SPINE,65,69,SCOLIOSIS,88,97,0.1212678125,0.8488746876,0.853544635416667,-0.909049140625,-0.93936609375,-0.9545245703125,-0.96361965625,-0.969683046875,-0.974014040178571,-0.97726228515625,-0.979788697916667,-1,-1,SPINE,SCOLIOSIS,RO-has_finding_site
905142,This review summarizes the current knowledge of the function of microRNAs in the developing and adult NERVOUS SYSTEM and their potential contribution to the etiology of NEUROLOGICAL DISEASES,NERVOUS SYSTEM,102,115,NEUROLOGICAL DISEASES,169,190,0,0.889000889,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,NERVOUS SYSTEM,NEUROLOGICAL DISEASES,RO-has_finding_site
905143,PAGET'S DISEASE is a metabolic bone disease characterized by ABNORMALITIES OF BONE TURNOVER STRUCTURE AND architecture.,ABNORMALITIES OF BONE TURNOVER STRUCTURE,61,100,PAGET'S DISEASE,0,15,0.9970544855,0.9970544855,0.999509080916667,0.99944771603125,0.999368818321429,0.999263621375,0.99911634565,0.9988954320625,0.99852724275,0.997790864125,0.99558172825,-1,1,BONE,PAGET'S DISEASE,RO-has_finding_site
905148,"Recognizing that the patient's disease was localized only to the SPINAL CORD led to an eventual serological diagnosis of NEUROMYELITIS OPTICA (Devic's disease), a demyelinating syndrome that is now considered distinct from multiple sclerosis and that primarily affects the spinal cord and optic nerves",SPINAL CORD,65,76,NEUROMYELITIS OPTICA,121,141,0.1507556723,0.7537783614,0.858459278716667,-0.886933245775,-0.92462216385,-0.9434666228875,-0.95477329831,-0.962311081925,-0.967695213078571,-0.97173331144375,-0.974874054616667,-1,-1,SPINAL CORD,NEUROMYELITIS OPTICA,RO-has_finding_site
905150,"Images include pigmented skin sites (freckle, tattoo, pigmented nevi) and unpigmented SKIN sites [nonpigmented INTRADERMAL NEVUS neurofibroma, actinic keratosis, malignant basal cell carcinoma, squamous cell carcinoma, vascular abnormality (venous lake), burn scar.",SKIN,86,89,INTRADERMAL NEVUS,111,128,0,0.5669467095,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,SKIN,INTRADERMAL NEVUS,RO-has_finding_site
905154,"There was no positive reactivity of anti D 1 antibodies with other SKIN TUMORS including squamous cell carcinoma, basal cell epithelioma, seborrheic keratosis, and NEVUS CELL NEVUS",SKIN TUMORS,67,77,NEVUS CELL NEVUS,164,180,0.246182982,0.8616404369,0.874363830333333,0.858659309125,-0.876908509,-0.90768138175,-0.9261451054,-0.9384542545,-0.947246503857143,-0.953840690875,-0.958969503,-1,-1,SKIN,NEVUS,RO-has_finding_site
905157,Hoku acupuncture also increased palm temperature suggesting that the BLOOD FLOW INCREASED from CUTANEOUS VESSEL VASODILATION.,BLOOD FLOW INCREASED,69,89,CUTANEOUS VESSEL VASODILATION,95,123,0.9594032236,0.9594032236,0.9932338706,0.992388104425,0.991300690771429,0.9898508059,0.98782096708,0.98477620885,0.9797016118,0.9695524177,0.9391048354,-1,1,VESSEL,BLOOD FLOW INCREASED,RO-has_finding_site
905203,"Note medications that can induce cytopenias Physical exam  Oral exam  Look for mucosal ulceration Physical exam  Eye exam  Look for presence of vascularization of the conjunctivae Physical exam  Cardiac exam  Look for presence of murmurs or tachycardia Physical exam  Abdominal exam  Look for the presence of organomegaly Physical exam  SKIN exam  Look for ecchymosis and PETECHIAE   Differential Diagnosis of Myelodysplastic Syndrome  Normal;           Differential Diagnosis of Myelodysplastic Syndrome Disease  Characteristics  Notes Vitamin B12 deficiency  Macrocytic anemia with megaloblastic bone marrow abnormalities  Usually pernicious anemia, patients with a history of gastrectomy, or diseases that affect the terminal ileum.",SKIN,337,340,PETECHIAE,372,381,0.4472135955,0.596284794,0.907868932583333,0.89635254915625,0.881545770464286,0.861803398875,-0.86583592135,-0.888196601125,-0.90416851525,-0.91614745084375,-0.92546440075,-1,-1,SKIN,PETECHIAE,RO-has_finding_site
905206,Blood vessels with amyloid angiopathy and senile plaques in the cortices of the BRAINS with Alzheimer's disease and SENILE DEMENTIA were observed by means of a scanning electron microscope,BRAINS,80,86,SENILE DEMENTIA,116,131,0.2626128657,0.91914503,0.877102144283333,0.86173991231875,-0.86869356715,-0.9015201753625,-0.92121614029,-0.934346783575,-0.943725814492857,-0.95076008768125,-0.95623118905,-1,-1,BRAINS,SENILE DEMENTIA,RO-has_finding_site
905210,"NEUROFIBROMATOSIS Huntington's disease, and myotonic dystrophy are three hereditary disorders affecting the NERVOUS SYSTEM",NEUROFIBROMATOSIS,0,17,NERVOUS SYSTEM,108,121,0.6299407883,0.755928946,0.938323464716667,0.93061389780625,0.920701597492857,0.907485197075,0.88898223649,0.8612277956125,-0.865012688221429,-0.88188610219375,-0.895009868616667,-1,-1,NERVOUS SYSTEM,NEUROFIBROMATOSIS,RO-has_finding_site
905216,"DENTAL PLAQUES were detected in all the teeth under investigation, with the exception of impacted TEETH.",TEETH,98,102,DENTAL PLAQUES,0,14,0.2672612419,0.8017837257,0.87787687365,0.86261148285625,-0.86636937905,-0.8997770342875,-0.91982162743,-0.933184689525,-0.942729733878571,-0.94988851714375,-0.955456459683333,-1,-1,TEETH,DENTAL PLAQUES,RO-has_finding_site
905220,"Functional and structural alterations of myocardial mitochondria were investigated after four conditions of MYOCARDIAL ISCHAEMIA in guinea pig HEART: (1) 45 min complete ischaemia, (2) 60 min low flow anoxic perfusion (0.3 ml/g wet weight per minute) with a modified Tyrode solution, (3) as (2) with 0.4 mM palmitic acid added to the perfusate, and (4) as (2) with 0.4 mM oleic acid added.",HEART,143,147,MYOCARDIAL ISCHAEMIA,108,128,0,0.9830783046,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,HEART,MYOCARDIAL ISCHAEMIA,RO-has_finding_site
905225,"The frequencies of abnormal transcripts were 59% in lung cancer, 35% in paired normal lung, and 64% in normal control lung; the difference in frequencies between LUNG cancer and paired normal lung was significant, while that between LUNG CANCER and normal control lung was not.",LUNG,162,165,LUNG CANCER,233,244,0.1622214211,0.9733285268,0.86037023685,-0.878333934175,-0.91888928945,-0.9391669670875,-0.95133357367,-0.959444644725,-0.965238266907143,-0.96958348354375,-0.972963096483333,-1,1,LUNG,LUNG CANCER,RO-has_finding_site
905234,"These results suggest that in the cirrhotic rat, selective portasystemic shunts which preserve FUNCTIONAL LIVER BLOOD FLOW and prevent LIVER ATROPHY and a deterioration in liver function do not produce such a marked decrease in WHVP as total shunts.",FUNCTIONAL LIVER BLOOD FLOW,95,121,LIVER ATROPHY,135,148,0.1048284837,0.943456353,0.850804747283333,-0.921378637225,-0.94758575815,-0.9606893186125,-0.96855145489,-0.973792879075,-0.977536753492857,-0.98034465930625,-0.98252858605,-1,-1,LIVER,LIVER ATROPHY,RO-has_finding_site
905240,"The changes in ductal vascularity correlated with the severity of the histological changes to the PANCREAS and may, thus, in part explain the progress of PANCREATITIS",PANCREATITIS,154,166,PANCREAS,98,106,0.4866642634,0.6488856845,0.9144440439,0.9037495493875,0.889999485014286,0.87166606585,-0.85400072098,-0.87833393415,-0.8957148007,-0.9087504506125,-0.918889289433333,-1,-1,PANCREAS,PANCREATITIS,RO-has_finding_site
905242,"Percutaneous aspiration of the GALLBLADDER was performed for nine hospitalized patients, most commonly to establish the diagnosis of ACUTE CHOLECYSTITIS and its complications in the critically ill patient or patient with sepsis.",GALLBLADDER,31,41,ACUTE CHOLECYSTITIS,133,152,0.1078327732,0.9704949588,0.8513054622,-0.9191254201,-0.9460836134,-0.95956271005,-0.96765016804,-0.9730418067,-0.976892977171429,-0.979781355025,-0.982027871133333,-1,-1,GALLBLADDER,ACUTE CHOLECYSTITIS,RO-has_finding_site
905252,Subsequent TENDON RUPTURE was minimal and even TENDONS found to be thinned out at the time of surgery remained intact.,TENDONS,47,53,TENDON RUPTURE,11,25,0,0.762000762,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,TENDONS,TENDON RUPTURE,RO-has_finding_site
905254,"In conclusion, chronic exposure to CSC alters relevant neuronal, neuroendocrine and immune functions that could be directly or indirectly involved in the damage of the histological integrity of the COLON comparable with that seen during the development of COLITIS",COLON,198,203,COLITIS,256,263,0.4629100499,0.6172133998,0.910485008316667,0.89929563435625,0.884909296407143,0.865727512475,-0.86112698503,-0.884272487525,-0.900804989307143,-0.91320436564375,-0.922848325016667,-1,-1,COLON,COLITIS,RO-has_finding_site
905265,The standard radiological DIAGNOSIS OF ADVANCED SCOLIOSIS consists of roentgenograms of the total SPINE in anterior posterior and lateral views.,SPINE,98,102,DIAGNOSIS OF ADVANCED SCOLIOSIS,26,57,0,0.6933752453,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,SPINE,SCOLIOSIS,RO-has_finding_site
905268,"In the pathogenesis of glomerulonephritis, acute renal failure, PYELONEPHRITIS and other diseases of the KIDNEYS oxygen radicals are involved.",KIDNEYS,105,111,PYELONEPHRITIS,64,78,0,0.9237604307,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,KIDNEYS,PYELONEPHRITIS,RO-has_finding_site
905277,Apoptosis and its dysregulation have been implicated in dysplastic and ineffective hematopoiesis and the neoplastic transformation of BONE MARROW in MYELODYSPLASTIC SYNDROME (MDS.,BONE MARROW,134,145,MYELODYSPLASTIC SYNDROME,149,173,0.6666666667,0.6666666667,0.94444444445,0.93750000000625,0.928571428578571,0.916666666675,0.90000000001,0.8750000000125,-0.857142857135714,-0.87499999999375,-0.888888888883333,-1,-1,BONE MARROW,MYELODYSPLASTIC SYNDROME,RO-has_finding_site
905296,Histological examination of the SKIN was consistent with a LICHENOID ERUPTION in all cases.,SKIN,32,35,LICHENOID ERUPTION,59,77,0.21952852,0.7683498199,0.86992142,0.8536615975,-0.89023574,-0.917676805,-0.934141444,-0.94511787,-0.952958174285714,-0.9588384025,-0.963411913333333,-1,1,SKIN,LICHENOID ERUPTION,RO-has_finding_site
905312,The parasitic FALLOPIAN TUBE INFECTION may have predisposed the FALLOPIAN TUBES to a microbial tuboovarian abscess.,FALLOPIAN TUBES,64,78,FALLOPIAN TUBE INFECTION,14,38,0.1951800146,0.9759000729,0.865863335766667,-0.85361498905,-0.9024099927,-0.926807494525,-0.94144599562,-0.95120499635,-0.958175711157143,-0.9634037472625,-0.967469997566667,-1,-1,FALLOPIAN TUBES,FALLOPIAN TUBE INFECTION,RO-has_finding_site
905314,"Involvement of the SKIN or mucosal tissue (e.g., generalized HIVES; itching or flushing; swollen lips, tongue, or uvula)  b.",SKIN,19,22,HIVES,61,66,0.1132277034,0.9058216273,0.852204617233333,-0.91507922245,-0.9433861483,-0.957539611225,-0.96603168898,-0.97169307415,-0.9757369207,-0.9787698056125,-0.9811287161,-1,1,SKIN,HIVES,RO-has_finding_site
905331,"Although the function of the OCA2 gene product has not been totally clarified, variation in OCA2 has been associated with SKIN AND HAIR PIGMENTATION in human and mouse.",SKIN AND HAIR PIGMENTATION,122,147,OCA2,29,33,0.316227766,0.9486832981,0.886037961,0.871792706125,0.853477378428571,-0.88141458775,-0.9051316702,-0.9209430585,-0.932236907285714,-0.940707293875,-0.947295372333333,-1,-1,SKIN,OCA2,RO-has_finding_site
905335,"Large SEGMENTAL DEFECTS IN BONES can result from tumor removal, massive trauma, CONGENITAL MALFORMATION OR NON UNION FRACTURES",SEGMENTAL DEFECTS IN BONES,6,31,CONGENITAL MALFORMATION OR NON UNION FRACTURES,80,125,0.9878783399,0.9878783399,0.997979723316667,0.99772718873125,0.997402501407143,0.996969584975,0.99636350197,0.9954543774625,0.99393916995,0.990908754925,0.98181750985,-1,-1,BONES,NON-UNION FRACTURES,RO-has_finding_site
905337,The EPIDERMAL NEVUS SYNDROME is a neurocutaneous disorder characterized by DISTINCTIVE SKIN LESIONS and often serious somatic and central nervous system (CNS) abnormalities.,DISTINCTIVE SKIN LESIONS,75,98,EPIDERMAL NEVUS SYNDROME,4,27,0.9761870602,0.9761870602,0.9960311767,0.9955350737875,0.994897227185714,0.99404676505,0.99285611806,0.991070147575,0.9880935301,0.98214029515,0.9642805903,-1,1,SKIN,EPIDERMAL NEVUS SYNDROME,RO-has_finding_site
905340,OBSTRUCTIVE SLEEP APNOEA (OSA) is characterised by repetitive collapse of the upper airway during sleep owing to a sleep related decrement in UPPER AIRWAY muscle activity with consequent failure of the pharyngeal dilator muscles to oppose the collapsing pressure that is generated by the diaphragm and accessory muscles during inspiration.,OBSTRUCTIVE SLEEP APNOEA (OSA),0,30,UPPER AIRWAY,142,153,0.4454354032,0.8908708064,0.9075725672,0.8960191381,0.881164729257143,0.8613588508,-0.86636937904,-0.8886411492,-0.904549556457143,-0.9164808619,-0.925760766133333,-1,-1,AIRWAY,OBSTRUCTIVE SLEEP APNOEA,RO-has_finding_site
905346,The two reported cases and the 18 cases from the literature indicate that the physician must consider GALLBLADDER METASTASIS in melanoma patients presenting with symptoms compatible with CHOLECYSTITIS,GALLBLADDER METASTASIS,102,123,CHOLECYSTITIS,187,200,0.9630868247,0.9630868247,0.993847804116667,0.99307877963125,0.992090033864286,0.990771706175,0.98892604741,0.9861575592625,0.98154341235,0.972315118525,0.94463023705,-1,1,GALLBLADDER,CHOLECYSTITIS,RO-has_finding_site
905349,Intraperitoneal rupture usually involves the bladder dome; it often occurs when the bladder is distended at the time of trauma and is the most common BLADDER INJURY in children because the BLADDER lies in the abdomen.,BLADDER,150,156,BLADDER INJURY,150,164,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,BLADDER,BLADDER INJURY,RO-has_finding_site
905361,"INFLUENZA A AND B VIRUSES adenovirus, and respiratory syncytial virus are the primary RESPIRATORY TRACT VIRUSES associated with this disease.",RESPIRATORY TRACT VIRUSES,86,110,INFLUENZA A AND B VIRUSES,0,25,0.1666666667,0.6666666667,0.861111111116667,-0.874999999975,-0.91666666665,-0.9374999999875,-0.94999999999,-0.958333333325,-0.964285714278571,-0.96874999999375,-0.972222222216667,-1,-1,RESPIRATORY TRACT,INFLUENZA A,RO-has_finding_site
905364,"Of the 101 SEGMENTAL BRONCHI showing bronchiectasis on bronchography, CT correctly identified BRONCHIECTASIS in 98 segments (97%.",SEGMENTAL BRONCHI,11,27,BRONCHIECTASIS,94,108,0.1240347346,0.7442084075,0.8540057891,-0.90697394905,-0.9379826327,-0.953486974525,-0.96278957962,-0.96899131635,-0.9734211283,-0.9767434872625,-0.979327544233333,-1,-1,BRONCHI,BRONCHIECTASIS,RO-has_finding_site
905367,"In three patients THROMBOSED VEINS were documented by venography and in all five cases, the presence of VENOUS THROMBOSIS was substantiated by the clinical findings.",THROMBOSED VEINS,18,33,VENOUS THROMBOSIS,104,121,0.2886751346,0.7216878365,0.881445855766667,0.8666265877375,-0.8556624327,-0.891746824525,-0.91339745962,-0.92783121635,-0.938141042585714,-0.9458734122625,-0.951887477566667,-1,-1,VEINS,VENOUS THROMBOSIS,RO-has_finding_site
905375,Cjest computerized tomography showed DISSECTION OF AORTA from ascending to descendig aorta and hemorrhage around ascending AORTA.,AORTA,51,55,DISSECTION OF AORTA,37,56,0,0.9607689228,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,AORTA,DISSECTION OF AORTA,RO-has_finding_site
905376,"It might take at least 12 days, when the pH of nitrite solution is lowered, for the concentration of NO to reach a level sufficiently high to activate guanylyl cyclase and so it seems unlikely that naturally circulating nitrite is involved in vasodilation in ischemic tissue through its conversion into NO. It is more realistic to consider that NO is produced at biologically significant concentrations from nitrite in PERSPIRATION on the SKIN",SKIN,439,443,PERSPIRATION,419,431,0.1400280084,0.9801960588,0.856671334733333,-0.8949789937,-0.9299859958,-0.94748949685,-0.95799159748,-0.9649929979,-0.9699939982,-0.973744748425,-0.9766619986,-1,-1,SKIN,PERSPIRATION,RO-has_finding_site
905397,"Total volume of BRAIN LESION corpus callosum diameter, and relation of measures of BRAIN CHAMBERS and the rest of the brain, are best indices of cognitive dysfunction in multiple sclerosis.",BRAIN CHAMBERS,83,96,BRAIN LESION,16,28,0,0.9284766909,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,BRAIN,BRAIN LESION,RO-has_finding_site
905398,"Furthermore, histological analyses verified significant HEPATOCELLULAR NECROSIS as well as enhanced myeloperoxidase staining in these LIVER specimens.",LIVER,134,138,HEPATOCELLULAR NECROSIS,56,79,0.1072112535,0.9649012814,0.851201875583333,-0.919591559875,-0.94639437325,-0.9597957799375,-0.96783662395,-0.973197186625,-0.977026159964286,-0.97989788996875,-0.98213145775,-1,-1,LIVER,HEPATOCELLULAR NECROSIS,RO-has_finding_site
905403,It has been reported that JOINT EFFUSION the excessive accumulation of joint fluid in and around the JOINT is related to temporomandibular joint (TMJ) disorders such as pain and disk displacement.,JOINT,26,31,JOINT EFFUSION,26,40,0.1324532357,0.7947194142,0.855408872616667,-0.900660073225,-0.93377338215,-0.9503300366125,-0.96026402929,-0.966886691075,-0.971617163778571,-0.97516501830625,-0.977924460716667,-1,-1,JOINT,JOINT EFFUSION,RO-has_finding_site
905409,"However, madarosis may be the presenting sign of DLE in the absence of any history of preceding erythema and scarring and should therefore be considered in the differential diagnosis of chronic BLEPHARITIS that persists despite usual medical management and EYELID hygiene.",EYELID,257,262,BLEPHARITIS,194,205,0.4685212857,0.7808688094,0.911420214283333,0.90034774106875,0.886111704078571,0.867130321425,-0.85944361429,-0.882869678575,-0.899602581635714,-0.91215225893125,-0.92191311905,-1,1,EYELID,BLEPHARITIS,RO-has_finding_site
905412,Lacunes consist of small vascular lesions with a volume of between 2 and about 30 mm. These lacunar infarctions are determined by an ISCHEMIA caused by obstructive diseases of small terminal VESSELS in the deep areas of the brain.,VESSELS,191,197,ISCHEMIA,133,141,0.9041944302,0.9041944302,0.984032405033333,0.9820364556625,0.979470235042857,0.97604860755,0.97125832906,0.964072911325,0.9520972151,0.92814582265,0.8562916453,-1,1,VESSELS,ISCHEMIA,RO-has_finding_site
905415,"Gastrografin accelerated small bowel transit, leading to MALABSORPTION of the xylose in the SMALL INTESTINE and subsequent colonic metabolism of the xylose.",MALABSORPTION,57,70,SMALL INTESTINE,92,106,0.3110855084,0.9332565253,0.885180918066667,0.870828532825,0.852375466085714,-0.88334293435,-0.90667434748,-0.9222286229,-0.933338819628571,-0.941671467175,-0.948152415266667,-1,-1,SMALL INTESTINE,MALABSORPTION,RO-has_finding_site
