Sent_id,relation,sentence_relation_score,crowd,baseline,expert,test_partition,term1,b1,e1,term2,b2,e2,sentence,term1_UMLS,term2_UMLS,UMLS_seed_relation
820236,treat,0.9712858624,0.9712858624,1,NA,NA,ASTHMA,151,157,ZAFIRLUKAST,168,187,"Wechsler ME, Garpestad E, Flier SR et al. Pulmonary infiltrates, eosinophilia, and cardiomyopathy following corticosteroid withdrawal in patients with ASTHMA receiving ZAFIRLUKAST",ASTHMA,ZAFIRLUKAST,may treat
820241,treat,0.9649012814,0.9649012814,1,NA,NA,PAIN,4,8,ASPIRIN,25,32,The PAIN was relieved by ASPIRIN in six cases only.,PAIN,ASPIRIN,may treat
820242,treat,0.2519763153,-0.7480236847,1,NA,NA,MALARIA,57,64,CHLOROQUINE,109,120,Among 56 subjects reporting to a clinic with symptoms of MALARIA 53 (95%) had ordinarily effective levels of CHLOROQUINE in blood.,MALARIA,CHLOROQUINE,may treat
820243,treat,0.5714285714,0.5714285714,1,NA,NA,CARIES,91,97,FLUORIDE,58,66,"Among 3618 children of similar age groups, living in high FLUORIDE areas (Gadag), 84% were CARIES free and the mean DMFT value was 0.39.",CARIES,FLUORIDE,may treat
820244,treat,1,1,1,NA,NA,GOUT,33,37,COLCHICINE,73,83,For control of acute episodes of GOUT administration of a full course of COLCHICINE is the preferred method of therapy.,GOUT,COLCHICINE,may treat
820245,treat,0.9853292782,0.9853292782,1,NA,NA,NSAID INDUCED GASTRIC ULCERS,40,68,MISOPROSTOL,80,91,The absence of firm data on the rate of NSAID INDUCED GASTRIC ULCERS reduced by MISOPROSTOL makes it impossible to conclude whether it is cost effective in patients with chronic arthritis who use NSAIDS.,GASTRIC ULCERS,MISOPROSTOL,may treat
820246,treat,0.4364357805,-0.5635642195,1,NA,NA,VENOUS THROMBOEMBOLISM,144,173,HEPARIN,100,107,"2  Brill Edwards P, Ginsberg JS, Gent M, Hirsh J, Burrows R, Kearon C, et al. Safety of withholding HEPARIN in pregnant women with a history of VENOUS THROMBOEMBOLISM",THROMBOEMBOLISM,HEPARIN,may treat
820248,treat,0.8703882798,0.8703882798,1,NA,NA,CHF,35,38,DIGOXIN,195,202,"101 ,   102 ,   104 ,   107 ,   b  CHF  May improve cardiac output and stroke volume and is considered useful in the short term management of severe CHF that is refractory to cardiac glycosides (DIGOXIN and diuretics.",CHF,DIGOXIN,may treat
820249,treat,0.6172133998,0.6172133998,1,NA,NA,SINGLE DRUG RESISTANT TUBERCULOSIS,18,52,ISONIAZID,81,90,"The prevalence of SINGLE DRUG RESISTANT TUBERCULOSIS ranged from 3.4% to 41% for ISONIAZID 0% to 23.4% for rifampicin, 0.7% to 22.7% for streptomycin and 0% to 6.9% for ethambutol.",TUBERCULOSIS,ISONIAZID,may treat
820254,treat,0.9383148633,0.9383148633,1,NA,NA,HYPOTHYROIDISM,63,77,THYROXINE,135,144,A 10 year old girl with hypertrichosis associated with primary HYPOTHYROIDISM that resolved after 6 months' replacement treatment with THYROXINE is reported.,HYPOTHYROIDISM,THYROXINE,may treat
820256,treat,0.979957887,0.979957887,1,NA,NA,HERPES ZOSTER,293,306,FAMCICLOVIR,242,253,Herpes  Managing herpes zoster in immunocompromised patients  Journal of the American Medical Association  Risk of herpes zoster in patients with rheumatoid arthritis treated with anti TNF alpha agents  Journal of Dermatology  The effects of FAMCICLOVIR and epidural block in the treatment of HERPES ZOSTER  Journal of Pain.,HERPES ZOSTER,FAMCICLOVIR,may treat
820257,treat,0.9494253266,0.9494253266,1,NA,NA,ATOPIC BRONCHIAL ASTHMA,132,155,(SODIUM NEDOCROMIL,72,90,"As shown by clinical, allergological and immunological findings, tailed (SODIUM NEDOCROMIL compared to intal is more active against ATOPIC BRONCHIAL ASTHMA complicated by obstructive bronchitis.",BRONCHIAL ASTHMA,NEDOCROMIL,may treat
820259,treat,0.9712858624,0.9712858624,1,NA,NA,DUODENAL ULCER,215,236,H2 RECEPTOR ANTAGONISTS FAMOTIDINE AND RANITIDINE,145,194,"A multicenter, double blind, randomized, controlled study was conducted in 234 duodenal ulcer patients to compare the efficacy and safety of the H2 RECEPTOR ANTAGONISTS FAMOTIDINE AND RANITIDINE in the treatment of DUODENAL ULCER",DUODENAL ULCER,FAMOTIDINE,may treat
820260,treat,0.9950371902,0.9950371902,1,NA,NA,CONGESTIVE HEART FAILURE,49,73,DIGITALIS COMPOUNDS,0,19,"DIGITALIS COMPOUNDS are used in the treatment of CONGESTIVE HEART FAILURE as positive inotropic agents; their action is mainly due to the inhibition of Na(+),K(+) ATPase.",CONGESTIVE HEART FAILURE,DIGITALIS,may treat
820261,treat,0.9494253266,0.9494253266,1,NA,NA,DRUG RESISTANT MALARIA,23,45,CHLOROQUINE,208,219,"We show that, even for DRUG RESISTANT MALARIA if 2 doses of chloroquine are given to a patient with an interval of some 10 days between them, parasites can be eliminated from the body without toxic levels of CHLOROQUINE being reached.",MALARIA,CHLOROQUINE,may treat
820262,treat,0.5163977795,0.5163977795,1,NA,NA,MYCOBACTERIUM TUBERCULOSIS INFECTED MICE,128,168,(RIFAMPICIN,67,78,To investigate the antagonism between isoniazid (INH) and rifampin (RIFAMPICIN (RIF) pyrazinamide (PZA) combination observed in MYCOBACTERIUM TUBERCULOSIS INFECTED MICE extensive pharmacokinetic studies of INH were performed and followed by experiments to assess the impact of increasing doses of INH on the antimicrobial activity of RIF PZA combination.,TUBERCULOSIS,RIFAMPICIN,may treat
820263,treat,0.9918365981,0.9918365981,1,NA,NA,CONGESTIVE HEART FAILURE,65,89,DIGOXIN,152,159,It is concluded that if improvement of hemodynamics is needed in CONGESTIVE HEART FAILURE this knowledge should be taken into account and in many cases DIGOXIN should be added to standard therapy.,CONGESTIVE HEART FAILURE,DIGOXIN,may treat
820264,treat,0.3094263739,-0.6905736261,1,NA,NA,PAIN,132,136,LIDOCAINE,77,86,"In patients premedicated with 5  10 mg Valium intravenously, the addition of LIDOCAINE to the contrast medium resulted in increased PAIN in half the patients and no difference in the others.",PAIN,LIDOCAINE,may treat
820265,treat,0.8660254038,0.8660254038,1,NA,NA,ASTHMA,66,72,NEDOCROMIL SODIUM,23,40,Regular treatment with NEDOCROMIL SODIUM therefore led to greater ASTHMA symptom control and reduced bronchial responsiveness compared with regular treatment with albuterol.,ASTHMA,NEDOCROMIL SODIUM,may treat
820266,treat,0.7330166661,0.7330166661,1,NA,NA,ANGINA PECTORIS,74,89,NITROGLYCERIN,121,134,Pindolol reduced in both groups significantly the number and intensity of ANGINA PECTORIS attacks and the consumption of NITROGLYCERIN capsules.,ANGINA PECTORIS,NITROGLYCERIN,may treat
820267,treat,0.4375949745,-0.5624050255,1,NA,NA,MYCOBACTERIAL TUBERCULOSIS PATHOGEN,53,88,ISONIAZID,36,45,The identification of the target of ISONIAZID in the MYCOBACTERIAL TUBERCULOSIS PATHOGEN opens the way for the developoment of new drugs and diagnostic tests to combat drug resistant pathogen strains.,TUBERCULOSIS,ISONIAZID,may treat
820271,treat,0.4120816918,-0.5879183082,1,NA,NA,ANGINA,113,119,NITROGLYCERIN,124,137,"This approach also avoids the development of a clinical rebound phenomenon, as measured by increased episodes of ANGINA and NITROGLYCERIN consumption, compared with the pretreatment period, during the nitrate free interval at night and the early hours of the morning.",ANGINA,NITROGLYCERIN,may treat
820273,treat,1,1,1,NA,NA,SYMPTOMATIC MALARIA INFECTION,55,84,CHLOROQUINE TREATMENT,29,50,"Group I received placebo and CHLOROQUINE TREATMENT for SYMPTOMATIC MALARIA INFECTION (i.e., no presumptive anti malarial treatment given.",MALARIA,CHLOROQUINE,may treat
820275,treat,0.847998304,0.847998304,1,NA,NA,DENTAL CARIES,81,94,FLUORIDE,42,50,"To date, no systematic reviews have found FLUORIDE to be effective in preventing DENTAL CARIES in adults.",DENTAL CARIES,FLUORIDE,may treat
820276,treat,0.8834522086,0.8834522086,1,NA,NA,GASTRIC ULCER,58,71,CIMETIDINE,91,101,This underlines its therapeutic value in the treatment of GASTRIC ULCER in comparison with CIMETIDINE or carbenoxolone.,GASTRIC ULCER,CIMETIDINE,may treat
820277,treat,0.7808688094,0.7808688094,1,NA,NA,SERUM HEPATITIS B ANTIBODY,139,165,SURFACE ANTIGEN (HBSAG,90,112,The serological results of 82 Whites showed that 1.2% were positive for serum hepatitis B SURFACE ANTIGEN (HBSAG and 21% were positive for SERUM HEPATITIS B ANTIBODY (HBAb.,SERUM HEPATITIS,HBSAG,may treat
820278,treat,0.1666666667,-0.8333333333,1,NA,NA,PAIN,22,26,CAPSAICIN INDUCED PAIN INTENSITY,4,36,"The CAPSAICIN INDUCED PAIN INTENSITY pain area, the area of secondary hyperalgesia, the area of visible flare and vasomotor reactions were recorded together with cutaneous heat, electrical and pressure PAIN thresholds.",PAIN,CAPSAICIN,may treat
820280,treat,0.15430335,-0.84569665,1,NA,NA,ARRHYTHMIAS,6,17,ANTIARRHYTHMIC AGENTS,103,132,These ARRHYTHMIAS were thought to be caused by varicella myocarditis and were resistant to most common ANTIARRHYTHMIC AGENTS,ARRHYTHMIAS,ANTIARRHYTHMIC AGENTS,may treat
820281,treat,0.9941348468,0.9941348468,1,NA,NA,POSTMENOPAUSAL OSTEOPOROSIS,127,154,RISEDRONATE,219,230,"Alendronate and risedronate are approved by the FDA for prevention of bone loss in recently menopausal women, for treatment of POSTMENOPAUSAL OSTEOPOROSIS and for prevention (risedronate) and treatment (alendronate and RISEDRONATE of glucocorticoid induced osteoporosis.",POSTMENOPAUSAL OSTEOPOROSIS,RISEDRONATE,may treat
820282,treat,0.3015113446,-0.6984886554,1,NA,NA,MALARIA,86,93,CHLOROQUINE,118,129,Nearly two thirds of the interviewees believed that pregnant and lactating women with MALARIA should avoid the use of CHLOROQUINE because it may cause a spontaneous abortion or dry up breast milk.,MALARIA,CHLOROQUINE,may treat
820286,treat,1,1,1,NA,NA,PAIN,45,49,CAPSAICIN,0,9,CAPSAICIN and the lidocaine 5% patch relieve PAIN and decrease allodynia.,PAIN,CAPSAICIN,may treat
820288,treat,0.1428571429,-0.8571428571,1,NA,NA,HEPATITIS B,0,11,ANTIGEN (HBSAG),37,52,"HEPATITIS B markers studied were HBs ANTIGEN (HBSAG) and if positive, HBe antigen/anti HBe antibodies and HBV DNA.",HEPATITIS B,HBSAG,may treat
820289,treat,0.9878783399,0.9878783399,1,NA,NA,MALARIA,445,452,CHLOROQUINE,351,362,Cochrane Database of Systematic Reviews  WITHDRAWN: Vaccines for preventing malaria  WITHDRAWN: Mefloquine for preventing malaria in non immune adult travellers  Drugs for preventing malaria related illness in pregnant women  Artemisinin derivatives for treating uncomplicated malaria  Insecticide treated bednets and curtains for preventing malaria  CHLOROQUINE or amodiaquine combined with sulfadoxine pyrimethamine for treating uncomplicated MALARIA  Steroids for treating cerebral malaria  Antipyretic measures for treating fever in malaria  Routine anticonvulsants for treating cerebral malaria  High first dose quinine regimen for treating severe malaria  Blood transfusion for treating malarial anaemia  Amodiaquine for treating malaria  Iron chelating agents for treating malaria  WITHDRAWN.,MALARIA,CHLOROQUINE,may treat
820291,treat,0.875,0.875,1,NA,NA,HYPOTHYROIDISM,68,82,THYROID,124,131,A woman in her 24th week of gestation was referred FOR TREATMENT OF HYPOTHYROIDISM AFTER SHE UNDERWENT RADIOABLATION OF THE THYROID DURING THE 13th week of gestation.,HYPOTHYROIDISM,THYROID,may treat
820293,treat,0.8164965809,0.8164965809,1,NA,NA,DUODENAL ULCER,42,56,CIMETIDINE,165,175,"In a double blind study, 35 patients with DUODENAL ULCER diagnosed by endoscopy were randomly assigned to receive cimetidine 800 mg daily and 38 patients to receive CIMETIDINE 800 mg plus sulpiride 200 mg daily.",DUODENAL ULCER,CIMETIDINE,may treat
820295,treat,0.7142857143,0.7142857143,1,NA,NA,ASTHMA,22,28,ZAFIRLUKAST,29,40,In clinical models of ASTHMA ZAFIRLUKAST inhibited bronchospasm after allergen or exercise challenge in patients with asthma.,ASTHMA,ZAFIRLUKAST,may treat
820296,treat,0.9931270663,0.9931270663,1,NA,NA,PAIN,4,8,LIDOCAINE OINTMENT,26,44,The PAIN was treated with LIDOCAINE OINTMENT and sitz baths with partial success.,PAIN,LIDOCAINE,may treat
820298,treat,0.8164965809,0.8164965809,1,NA,NA,PAIN,83,87,AMETHOCAINE,27,38,In the neonatal population AMETHOCAINE was found to be ineffective at reducing the PAIN of heel prick and peripherally inserted central catheters.,PAIN,AMETHOCAINE,may treat
820300,treat,0.9950371902,0.9950371902,1,NA,NA,DUODENAL ULCER,21,35,CIMETIDINE,129,147,Eighty patients with DUODENAL ULCER were randomly allocated to treatment with tripotassium dicitrato bismuthate (TDB) tablets or CIMETIDINE,DUODENAL ULCER,CIMETIDINE,may treat
820301,treat,0.9974586998,0.9974586998,1,NA,NA,BRONCHIAL ASTHMA,52,68,ZAFIRLUKAST,10,21,"As above, ZAFIRLUKAST is effective for treatment of BRONCHIAL ASTHMA which is attributed to its peptide leukotriene antagonistic action.",BRONCHIAL ASTHMA,ZAFIRLUKAST,may treat
820303,treat,0.9970544855,0.9970544855,1,NA,NA,BACTERIAL INFECTIONS,173,193,AMINOGLYCOSIDE,107,121,A study of the susceptibility pattern of these organisms suggests that a combination of ampicillin with an AMINOGLYCOSIDE is adequate for initial treatment of these serious BACTERIAL INFECTIONS but the combination is not optimal for the treatment of Salmonella infections.,BACTERIAL INFECTIONS,AMINOGLYCOSIDE,may treat
820305,treat,0.9045340337,0.9045340337,1,NA,NA,ANGINA,13,19,NITROGLYCERIN,24,37,Frequency of ANGINA and NITROGLYCERIN consumption were assessed by weekly patient diaries.,ANGINA,NITROGLYCERIN,may treat
820307,treat,0.1400280084,-0.8599719916,1,NA,NA,HEPATITIS B INFECTION,69,90,HBSAG,47,52,"Of the 2,585 men, 24 (0.93%) were positive for HBSAG indicating that HEPATITIS B INFECTION in the target group was below the intermediate endemicity.",HEPATITIS B INFECTION,HBSAG,may treat
820308,treat,0.9701425001,0.9701425001,1,NA,NA,VARICELLA ZOSTER,87,103,HIGH DOSE ACYCLOVIR THERAPY,143,170,Findings of a biopsy specimen and viral culture of these papules subsequently revealed VARICELLA ZOSTER that eventually responded to prolonged HIGH DOSE ACYCLOVIR THERAPY AND DEBRIDEMENT.,ZOSTER,ACYCLOVIR,may treat
820309,treat,0.9938837347,0.9938837347,1,NA,NA,CONGESTIVE HEART FAILURE,95,126,DIGITALIS AND DIURETICS,44,67,"Initially, vasodilators were USED ONLY WHEN DIGITALIS AND DIURETICS COULD not adequately treat CONGESTIVE HEART FAILURE",CONGESTIVE HEART FAILURE,DIGITALIS,may treat
820310,treat,0.1490711985,-0.8509288015,1,NA,NA,HBV,0,3,HBSAG,26,31,HBV    hepatitis B virus  HBSAG    hepatitis B surface antigen  HCV    hepatitis C virus  HSV    herpes simplex virus  im    intramuscular  IU    international units  IgG    immunoglobulin G  IgM    immunoglobulin M  LFTs    liver function tests  LMWH    low molecular weight heparin  NBUVB    narrowband ultraviolet B  NSAID    nonsteroidal anti inflammatory drug  OR    odds ratio  po    orally  prn    as needed  PUVA    psoralen and ultraviolet A  RNA    ribonucleic acid  sc    subcutaneous.,HBV,HBSAG,may treat
820311,treat,0.8616404369,0.8616404369,1,NA,NA,STROKING PAIN SCORES,77,97,KETAMINE INFUSIONS,140,158,"Dose dependent increases in cold and cold pain thresholds, and reductions in STROKING PAIN SCORES were noted in both the alfentanil and the KETAMINE INFUSIONS.",PAIN,KETAMINE,may treat
820312,treat,0.943456353,0.943456353,1,NA,NA,TUBERCULOSIS,54,66,ISONIAZID,141,158,The use of multiple drug regimes for the treatment of TUBERCULOSIS is restricted because of the degradation of Rifampicin in the presence of ISONIAZID,TUBERCULOSIS,ISONIAZID,may treat
820313,treat,0.632455532,0.632455532,1,NA,NA,HEPATITIS B,139,150,SURFACE ANTIGEN (HBSAG),22,45,"The serum hepatitis B SURFACE ANTIGEN (HBSAG) was positive, but reactivation of hepatitis B was unlikely in view of the absence of a serum HEPATITIS B e antigen (HBeAg) and hepatitis B virus deoxyribonucleic acid (HBV DNA) and negative stain for HBsAg and hepatitis B core antigen (HBcAg) in the liver tissue.",HEPATITIS B,HBSAG,may treat
820315,treat,0.9970544855,0.9970544855,1,NA,NA,PAIN,124,128,NAPROXEN,0,8,NAPROXEN appears to be effective in reducing pain and swelling in acute gout and is an effective analgesic in patients with PAIN following surgery or trauma and in pain of dysmenorrhoea.,PAIN,NAPROXEN,may treat
820316,treat,0.9970544855,0.9970544855,1,NA,NA,PULMONARY EMBOLISM,115,140,HEPARIN,19,26,Intravenous use of HEPARIN and oral anticoagulation are the mainstays of the therapy of deep venous thrombosis and PULMONARY EMBOLISM,PULMONARY EMBOLISM,HEPARIN,may treat
820317,treat,0.6804138174,0.6804138174,1,NA,NA,TUBERCULOSIS,359,371,CHEMOTHERAPY PYRAZINAMIDE,281,306,"Two drug regimen of chemotherapy with isoniazid and rifampicin for pulmonary tuberculosis is the one of the standard methods of treatment for active pulmonary tuberculosis in Japan since 1996, while ATS/CDC and WHO/IUATLD recommended the three drug or four drug regimen containing CHEMOTHERAPY PYRAZINAMIDE unless the prevalence of drug resistance, among new TUBERCULOSIS cases is low.",TUBERCULOSIS,PYRAZINAMIDE,may treat
820319,treat,0.1666666667,-0.8333333333,1,NA,NA,EMESIS,70,76,ONDANSETRON,42,53,"Ruff P, Paska W, Goedhals L et al for the ONDANSETRON and Granisetron EMESIS Study Group.",EMESIS,ONDANSETRON,may treat
820322,treat,0.9965457582,0.9965457582,1,NA,NA,CHRONIC CONGESTIVE CARDIAC FAILURE IN MYOCARDIAL INFARCTION,112,171,DIGITALIS GLYCOSIDES,71,91,Atrial was undertaken of assessment of the usefulness and the place of DIGITALIS GLYCOSIDES in the treatment of CHRONIC CONGESTIVE CARDIAC FAILURE IN MYOCARDIAL INFARCTION and in mitral stenosis.,CONGESTIVE CARDIAC FAILURE,DIGITALIS,may treat
820323,treat,0.2264554068,-0.7735445932,1,NA,NA,ARRHYTHMIA,73,83,ANTIARRHYTHMIC DRUGS,52,72,"In over 1,287 noninvasive drug studies involving 11 ANTIARRHYTHMIC DRUGS ARRHYTHMIA aggravation occurred in 117 tests (9%.",ARRHYTHMIA,ANTIARRHYTHMIC DRUGS,may treat
820324,treat,0.9630868247,0.9630868247,1,NA,NA,OSTEOPOROSIS,274,293,VITAMIN D,199,208,"Components of non drug therapy include improvement of muscle strength and coordination, treatment of modifiable causes of falls, a diet rich in calcium and sufficient in calories, adequate supply of VITAMIN D and an individual assessment of drugs known to increase falls or OSTEOPOROSIS",OSTEOPOROSIS,VITAMIN D,may treat
