Sent_id,sentence,term1,b1,e1,term2,b2,e2,senrel_score,crowd,baseline,single,expert,distant supervision term1,distant supervision term2,UMLS seed relation
906281,CEREBRAL CAVERNOUS MALFORMATIONS (CCMs) are CNS vascular anomalies associated with SEIZURES headaches and hemorrhagic strokes and represent 10 20% of cerebral lesions.,SEIZURES,83,91,CEREBRAL CAVERNOUS MALFORMATIONS,0,32,0.1104315261,-0.9668705422,1,-1,1,SEIZURES,CEREBRAL CAVERNOUS MALFORMATIONS,RO-has_manifestation
906282,The absence of such classic features of CELIAC DISEASE as STEATORRHEA and diarrhea is not an uncommon presentation.,STEATORRHEA,58,68,CELIAC DISEASE,40,54,0.9607689228,0.9882306768,1,1,1,STEATORRHEA,CELIAC DISEASE,RO-has_manifestation
906322,Different degrees of cerebral calcifications together with encephalofacial angiomatosis and SEIZURE DISORDERS characterize the STURGE WEBER SYNDROME,SEIZURE DISORDERS,92,108,STURGE WEBER SYNDROME,127,148,0.9853292782,0.9955987835,1,-1,1,SEIZURE,STURGE-WEBER SYNDROME,RO-has_manifestation
906333,? Data from cohort studies of patients with MEN2a reveal that PRIMARY HYPERPARATHYROIDISM is present in approximately 30% of patients with MEN2A.,PRIMARY HYPERPARATHYROIDISM,62,88,MEN2A,139,144,0.7171371656,0.9151411497,1,1,1,HYPERPARATHYROIDISM,MEN2A,RO-has_manifestation
906339,Two children with NEUROFIBROMATOSIS TYPE 1 who presented at birth with CONGENITAL PSEUDARTHROSIS OF THE ULNA and radius are described.,CONGENITAL PSEUDARTHROSIS OF THE ULNA,71,107,NEUROFIBROMATOSIS TYPE 1,18,42,0.5121475197,0.8536442559,1,-1,1,PSEUDARTHROSIS,NEUROFIBROMATOSIS TYPE 1,RO-has_manifestation
906362,Rationale: ? History of thrombosis and advanced age have been significantly associated with a high risk of recurrent THROMBOSIS in PV,THROMBOSIS,117,126,PV,131,133,0.7537783614,0.9261335084,1,-1,1,THROMBOSIS,PV,RO-has_manifestation
906365,"SLOS is a classical multiple malformation, MENTAL RETARDATION SYNDROME and was the first human malformation syndrome shown to result from an inborn error of cholesterol synthesis.",MENTAL RETARDATION SYNDROME,43,69,SLOS,0,3,0.2649064714,-0.9205280586,1,-1,1,MENTAL RETARDATION,SLOS,RO-has_manifestation
906382,"WOLFRAM SYNDROME (WFS) is a rare diffuse neurodegenerative disorder characterized by DIABETES INSIPIDUS diabetes mellitus, optic atrophy, deafness, and a wide variety of central nervous system abnormalities.",WOLFRAM SYNDROME,0,15,DIABETES INSIPIDUS,85,102,0.9950371902,0.9985111571,1,1,1,DIABETES INSIPIDUS,WOLFRAM SYNDROME,RO-has_manifestation
906390,"Intracortical inhibition of the motor cortex was investigated using a paired pulse magnetic stimulation method in 14 patients with chorea caused by various aetiologies (six patients with HUNTINGTON'S DISEASE one with CHOREA acanthocytosis, a patient with systemic lupus erythematosus with a vascular lesion in the caudate, three with senile chorea and three with chorea of unknown aetiology.",CHOREA,217,222,HUNTINGTON'S DISEASE,187,207,0.1601281538,-0.9519615539,1,-1,1,CHOREA,HUNTINGTON'S DISEASE,RO-has_manifestation
906433,HYPERAMMONEMIA is one of the major symptoms of PRIMARY CARNITINE DEFICIENCY,HYPERAMMONEMIA,0,13,PRIMARY CARNITINE DEFICIENCY,47,75,0.9950371902,0.9985111571,1,1,1,HYPERAMMONEMIA,PRIMARY CARNITINE DEFICIENCY,RO-has_manifestation
906439,The mutual clinical symptom was a CUTANEOUS PHOTOSENSITIVITY which is a major symptom in PORPHYRIA CUTANEA TARDA and a facultative one in porphyria variegata.,CUTANEOUS PHOTOSENSITIVITY,34,59,PORPHYRIA CUTANEA TARDA,89,112,1,1,1,1,1,PHOTOSENSITIVITY,PORPHYRIA CUTANEA TARDA,RO-has_manifestation
906470,"WOLFRAM SYNDROME (WS), an infrequent cause of DIABETES MELLITUS derives its name from the physician who first reported the combination of juvenile onset diabetes mellitus and optic atrophy.",DIABETES MELLITUS,46,62,WOLFRAM SYNDROME,0,16,0.9977851579,0.9993355474,1,1,1,DIABETES MELLITUS,WOLFRAM SYNDROME,RO-has_manifestation
906484,Untreated ACETABULAR DYSPLASIA following treatment for DEVELOPMENTAL DYSPLASIA OF THE HIP (DDH) leads to early degenerative joint disease.,ACETABULAR DYSPLASIA,10,30,DEVELOPMENTAL DYSPLASIA OF THE HIP,55,88,0.6933752453,0.9080125736,1,-1,1,DEVELOPMENTAL DYSPLASIA OF THE HIP,ACETABULAR DYSPLASIA,RO-has_manifestation
906485,This is the first case of AICARDI SYNDROME associated with lipoma and METASTATIC ANGIOSARCOMA,METASTATIC ANGIOSARCOMA,70,93,AICARDI SYNDROME,26,42,0.090535746,-0.9728392762,1,-1,1,METASTATIC ANGIOSARCOMA,AICARDI SYNDROME,RO-has_manifestation
906513,"In our experience, E1-PG intracavernous injection has proven to be more effective than PAPAVERINE in the treatment of ERECTILE DYSFUNCTION and therefore, added to its safety and degree of acceptance, we consider it a first choice approach in the diagnosis and treatment of erectile dysfunction in males",ERECTILE DYSFUNCTION,118,138,PAPAVERINE,87,97,0,-1,1,-1,-1,ERECTILE DYSFUNCTION,PAPAVERINE,RO-may_diagnose
906521,METHACHOLINE CHLORIDE SOLUTIONS routinely used for testing BRONCHIAL HYPERREACTIVITY have been shown to degrade over time.,BRONCHIAL HYPERREACTIVITY,59,83,METHACHOLINE CHLORIDE SOLUTIONS,0,31,0,-1,1,-1,-1,BRONCHIAL HYPERREACTIVITY,METHACHOLINE CHLORIDE,RO-may_diagnose
906529,Impaired regulation of the hypothalamus pituitary adrenocortical (HPA) system is a consistent finding among patients with DEPRESSION which can be most sensitively detected with the combined DEXAMETHASONE (dex)/corticotrophin releasing hormone (CRH) test.,DEPRESSION,122,131,DEXAMETHASONE,190,202,0,-1,1,-1,-1,DEPRESSION,DEXAMETHASONE,RO-may_diagnose
906530,"We found that genetically mast cell deficient WBB6F(1) W/W(v) mice that were sensitized to ovalbumin (OVA) without adjuvant, then challenged repetitively with antigen intranasally, exhibited much weaker responses in terms of BRONCHIAL HYPERREACTIVITY to aerosolized METHACHOLINE lung tissue eosinophil infiltration, and numbers of proliferating cells within the airway epithelium than did identically treated WBB6F(1) +/+ normal mice.",BRONCHIAL HYPERREACTIVITY,225,249,METHACHOLINE,266,278,0.2773500981,-0.9167949706,1,-1,-1,BRONCHIAL HYPERREACTIVITY,METHACHOLINE,RO-may_diagnose
906547,"In contemporary skin tests for TUBERCULOSIS Koch's, or old, tuberculin has been replaced by tuberculiN PURIFIED PROTEIN DERIVATIVe.",TUBERCULOSIS,31,42,N PURIFIED PROTEIN DERIVATIV,101,128,0,-1,1,-1,-1,TUBERCULOSIS,PURIFIED PROTEIN DERIVATIVE,RO-may_diagnose
906549,We found that active pulmonary tuberculosis would increase the nonspecific bronchial response with METHACHOLINE and the mechanism of the BRONCHIAL HYPERREACTIVITY in patients with active pulmonary tuberculosis may not be related to an immunologic mechanism but may be related to the stimulating receptors.,BRONCHIAL HYPERREACTIVITY,137,161,METHACHOLINE,99,111,0.199007438,-0.9402977686,1,-1,-1,BRONCHIAL HYPERREACTIVITY,METHACHOLINE,RO-may_diagnose
906561,"For clarification of the characteristic features of ventricular arrhythmias during acute myocardial ischemia, ventricular arrhythmias were studied in 81 patients with VASOSPASTIC ANGINA PECTORIS induced by ERGONOVINE",VASOSPASTIC ANGINA PECTORIS,167,193,ERGONOVINE,206,216,0.9578262852,0.9873478856,1,1,-1,VASOSPASTIC ANGINA,ERGONOVINE,RO-may_diagnose
906588,Results of restriction of liquids followed by intravenous injection of VASOPRESSIN (Miller test) favoured a diagnosis of complete DIABETES INSIPIDUS,DIABETES INSIPIDUS,130,147,VASOPRESSIN,71,82,0.1111111111,-0.9666666667,1,1,-1,DIABETES INSIPIDUS,VASOPRESSIN,RO-may_diagnose
906591,INTRACORPOREAL PAPAVERINE has been used as an out patient procedure to assess the ERECTILE DYSFUNCTION of 129 men.,ERECTILE DYSFUNCTION,82,101,INTRACORPOREAL PAPAVERINE,0,25,0,-1,1,-1,-1,ERECTILE DYSFUNCTION,PAPAVERINE,RO-may_diagnose
906592,The second was composed of 15 cases of HISTOPLASMOSIS with strong HISTOPLASMIN skin tests.,HISTOPLASMOSIS,39,52,HISTOPLASMIN,66,78,0.2357022604,-0.9292893219,1,-1,-1,HISTOPLASMOSIS,HISTOPLASMIN,RO-may_diagnose
906599,"Health Canada/Canadian Lung Association/Canadian Thoracic Society, 2007  Canadian tuberculosis standards  The Mantoux using 0.1 mL of 5 TU of PPD INTRADERMAL is the recommended test to screen for TUBERCULOSIS infection.",TUBERCULOSIS,196,207,PPD INTRADERMAL,142,157,0,-1,1,-1,-1,TUBERCULOSIS,PPD,RO-may_diagnose
906603,Orbicularis oculi fatiguability following maximal voluntary contraction and its recovery after administration of Tensilon (EDROPHONIUM CHLORIDE) were studied in 13 patients with MYASTHENIA GRAVIS (MG) and 8 normal controls.,MYASTHENIA GRAVIS,178,194,(EDROPHONIUM CHLORIDE),122,143,0,-1,1,-1,-1,MYASTHENIA GRAVIS,EDROPHONIUM CHLORIDE,RO-may_diagnose
906604,A bedside EDROPHONIUM (TENSILON) TEST in our emergency department confirmed the diagnosis of MYASTHENIA GRAVIS,MYASTHENIA GRAVIS,93,109,EDROPHONIUM (TENSILON) TEST,10,37,0,-1,1,-1,-1,MYASTHENIA GRAVIS,EDROPHONIUM,RO-may_diagnose
906606,"During ERGONOVINE test a patient with PRINZMETAL ANGINA presented (in I, aVL, V3 V6) ST downsloping which, after a temporary phase of alternative normalization (AST) beat to beat in V5, progressed to ST upsloping with typical angina.",PRINZMETAL ANGINA,38,55,ERGONOVINE,7,17,0,-1,1,-1,-1,PRINZMETAL ANGINA,ERGONOVINE,RO-may_diagnose
906613,The trends in tuberculin reactions of Mantoux test (2 TU) performed annually before and after the diagnosis of TUBERCULOSIS shows that the risk groups consist of subjects with increasing TUBERCULIN SENSITIVITY and those susceptible to acute respiratory virus infections.,TUBERCULIN SENSITIVITY,187,209,TUBERCULOSIS,111,123,0.474341649,-0.8576975053,1,1,-1,TUBERCULOSIS,TUBERCULIN,RO-may_diagnose
906617,"ERGOMETRINE is currently used as a test for PRINZMETAL VARIANT ANGINA causing specifically a coronary artery spasm in these patients, even if the mechanism of this drug on coronaries is still unclear.",PRINZMETAL VARIANT ANGINA,44,68,ERGOMETRINE,0,11,0,-1,1,-1,-1,PRINZMETAL VARIANT ANGINA,ERGOMETRINE,RO-may_diagnose
906619,"Current diagnostic tests for tuberculosis based on TUBERCULIN have poor specificity, and both BCG vaccination and exposure to non TUBERCULOSIS mycobacteria produce a response similar to that induced by infection with Mycobacterium tuberculosis.",TUBERCULOSIS,130,141,TUBERCULIN,51,61,0.1774713019,-0.9467586094,1,-1,-1,TUBERCULOSIS,TUBERCULIN,RO-may_diagnose
906630,"Whereas only 15% to 20% of persons showed a significant (10 mm or more) reaction to TUBERCULIN on admission, 2% to 3% of these developed TUBERCULOSIS",TUBERCULOSIS,137,148,TUBERCULIN,84,94,0.6741998625,0.9022599588,1,1,-1,TUBERCULOSIS,TUBERCULIN,RO-may_diagnose
906631,"We tried to detect salivary cortisol level with drug loading test(DEXAMETHASONE for CUSHING SYNDROME, and ACTH for adrenal insufficiency) with time interval",CUSHING SYNDROME,84,100,DEXAMETHASONE,66,79,0.1524985703,-0.9542504289,1,-1,-1,CUSHING SYNDROME,DEXAMETHASONE,RO-may_diagnose
906639,One way to improve the quality of care is to perform GLUCOSE TESTING on patients at high risk for DIABETES and to obtain complete lipid profiles.,DIABETES,98,105,GLUCOSE TESTING,53,68,0.0924500327,-0.9722649902,1,-1,-1,DIABETES,GLUCOSE TESTING,RO-may_diagnose
906641,"In ERECTILE DYSFUNCTION formerly, for both diagnostic and therapeutic purposes, intracavernous injections of papaverine and the combination PAPAVERINE/phentolamine were employed.",ERECTILE DYSFUNCTION,3,22,PAPAVERINE,140,150,0,-1,1,-1,-1,ERECTILE DYSFUNCTION,PAPAVERINE,RO-may_diagnose
906643,By the HALOTHANE test we determined the development of the syndrome of MALIGNANT HYPERTHERMIA in pigs of the Belgian Landrace breed with body weight of 20 kg.,MALIGNANT HYPERTHERMIA,71,92,HALOTHANE,7,16,0.0990147543,-0.9702955737,1,-1,-1,MALIGNANT HYPERTHERMIA,HALOTHANE,RO-may_diagnose
906650,"These results suggest that the two provocative tests for coronary spasm that involve acetylcholine and ERGONOVINE are clinically useful in the diagnosis of VASOSPASTIC ANGINA, but testing with intracoronary ergonovine is needed when a spontaneous focal coronary spasm is relieved by the intracoronary injection of acetylcholine",VASOSPASTIC ANGINA,156,174,ERGONOVINE,103,113,0.0975900073,-0.9707229978,1,-1,-1,VASOSPASTIC ANGINA,ERGONOVINE,RO-may_diagnose
906655,Although she had no characteristic feature of overt CUSHING'S SYNDROME her serum cortisol level was not suppressed AFTER AN OVERNIGHT DEXAMETHASONE ADMINISTRATION.,CUSHING'S SYNDROME,52,69,AFTER AN OVERNIGHT DEXAMETHASONE ADMINISTRATION,115,162,0.2132007164,-0.9360397851,1,-1,-1,CUSHING'S SYNDROME,DEXAMETHASONE,RO-may_diagnose
906657,"Very high plasma androgen levels or evidence of HYPERCORTISOLISM, which is not normally suppressible by DEXAMETHASONE, should lead to the search for a tumor or Cushing's syndrome",HYPERCORTISOLISM,48,64,DEXAMETHASONE,104,117,0.3123475238,-0.9062957429,1,-1,-1,HYPERCORTISOLISM,DEXAMETHASONE,RO-may_diagnose
906665,MALIGNANT HYPERTHERMIA susceptibility was assessed by HALOTHANE challenge of pigs.,MALIGNANT HYPERTHERMIA,0,21,HALOTHANE,54,63,0.0827605889,-0.9751718233,1,-1,-1,MALIGNANT HYPERTHERMIA,HALOTHANE,RO-may_diagnose
906676,To evaluate the use of papaverine induced erection as a diagnostic test in men with ERECTILE DYSFUNCTION 24 patients had PAPAVERINE injected into the corpus cavernosum.,ERECTILE DYSFUNCTION,84,103,PAPAVERINE,121,131,0,-1,1,-1,-1,ERECTILE DYSFUNCTION,PAPAVERINE,RO-may_diagnose
906678,"In the presence of extracellular Ca(2+), simultaneous exposure to TDI and methacholine led a higher level of [Ca(2+)](c) compared to SINGLE METHACHOLINE STIMULATION that might explain that TDI induces BRONCHIAL HYPERREACTIVITY to methacholine.",BRONCHIAL HYPERREACTIVITY,201,225,SINGLE METHACHOLINE STIMULATION,133,164,0.6488856845,0.8946657054,1,-1,-1,BRONCHIAL HYPERREACTIVITY,METHACHOLINE,RO-may_diagnose
906688,"Head up tilt table testing, either alone or with a graded dose infusion of ISOPROTERENOL is a useful diagnostic test for identifying persons who are susceptible to VASOVAGAL SYNCOPE",VASOVAGAL SYNCOPE,164,180,ISOPROTERENOL,75,88,0.0827605889,-0.9751718233,1,1,-1,VASOVAGAL SYNCOPE,ISOPROTERENOL,RO-may_diagnose
906693,TUBERCULOSIS was excluded by TUBERCULIN TESTING and bronchoalveolar lavage in both cases.,TUBERCULOSIS,0,12,TUBERCULIN TESTING,29,47,0,-1,1,-1,-1,TUBERCULOSIS,TUBERCULIN,RO-may_diagnose
906695,"However, in 75% of the dogs with CUSHING'S SYNDROME EXOGENOUS DEXAMETHASONE was cleared completely in the 3 hour test.",EXOGENOUS DEXAMETHASONE,52,75,CUSHING'S SYNDROME,33,50,0.755928946,0.9267786838,1,-1,-1,CUSHING'S SYNDROME,DEXAMETHASONE,RO-may_diagnose
906699,"The crucial points of the French consensus are: the usefulness of CT scanning evaluation of adrenal incidentalomas, the systematic screening for pheochromocytoma, the usefulness of the 1mg overnight DEXAMETHASONE test to screen for LATENT HYPERCORTISOLISM the difficulty to interpret mild biological abnormalities of the HPA axis, the consensus to remove surgically most of tumours greater than 4cm, the necessity to follow clinically glucorticoid tissular targets in the follow up of non operated benign adrenocortical incidentalomas.",LATENT HYPERCORTISOLISM,232,254,DEXAMETHASONE,199,212,0,-1,1,-1,-1,HYPERCORTISOLISM,DEXAMETHASONE,RO-may_diagnose
906700,"The TUBERCULIN RESPONSE which is a delayed hypersensitivity reaction, indicates the status of cellular immunity against TUBERCULOSIS",TUBERCULOSIS,120,131,TUBERCULIN RESPONSE,4,23,0.1474419562,-0.9557674131,1,-1,-1,TUBERCULOSIS,TUBERCULIN,RO-may_diagnose
906702,BRONCHIAL HYPERREACTIVITY to METHACHOLINE was confirmed at a pretrial bronchial challenge.,BRONCHIAL HYPERREACTIVITY,0,25,METHACHOLINE,29,41,0.596284794,0.8788854382,1,-1,-1,BRONCHIAL HYPERREACTIVITY,METHACHOLINE,RO-may_diagnose
906704,"177 ,   a  Sudden and marked reduction in BP following parenteral administration of PHENTOLAMINE suggests PHEOCHROMOCYTOMA;  a   however, false negative and false positive responses are frequent.",PHEOCHROMOCYTOMA,106,121,PHENTOLAMINE,84,96,0.6154574549,0.8846372365,1,1,-1,PHEOCHROMOCYTOMA,PHENTOLAMINE,RO-may_diagnose
906708,"However, in patients with VARIANT ANGINA a small dose of ergonovine produced a percentage of change in diameter of 39.8 +/  15.3% at the site of spastic occlusion included by a larger dose of ERGONOVINE, compared with that of 7.0 +/  11.9% in the remaining non spastic coronary arteries (p less than 0.05.",VARIANT ANGINA,26,39,ERGONOVINE,192,202,0.1524985703,-0.9542504289,1,-1,-1,VARIANT ANGINA,ERGONOVINE,RO-may_diagnose
906709,A new test that measures interferon gamma (IFN gamma) release in whole blood following stimulation with TUBERCULIN has the potential to detect TUBERCULOSIS INFECTION using a single blood draw.,TUBERCULOSIS INFECTION,143,164,TUBERCULIN,104,114,0,-1,1,-1,-1,TUBERCULOSIS INFECTION,TUBERCULIN,RO-may_diagnose
906725,Depletion of T gamma cells from in vitro cell culture consistently and selectively increased TUBERCULIN responsiveness of T cells from patients with TUBERCULOSIS,TUBERCULOSIS,149,161,TUBERCULIN,93,103,0.3086066999,-0.90741799,1,-1,-1,TUBERCULOSIS,TUBERCULIN,RO-may_diagnose
906757,"At the end of the growth period, when the pigs were challenged with HALOTHANE to detect the MALIGNANT HYPERTHERMIA SYNDROME 3 pigs were found to be susceptible.",MALIGNANT HYPERTHERMIA SYNDROME,92,122,HALOTHANE,68,77,0.0766964989,-0.9769910503,1,-1,-1,MALIGNANT HYPERTHERMIA SYNDROME,HALOTHANE,RO-may_diagnose
906758,The response of urethral pressure to administration of an alpha stimulant was compared between a group of eight patients with CHRONIC NEUROGENIC BLADDERS as evidenced by positive denervation supersensitivity to PARASYMPATHOMIMETIC BETHANECHOL CHLORIDE and a group of ten control patients.,CHRONIC NEUROGENIC BLADDERS,126,152,PARASYMPATHOMIMETIC BETHANECHOL CHLORIDE,211,251,0.457495711,-0.8627512867,1,1,-1,NEUROGENIC BLADDERS,BETHANECHOL CHLORIDE,RO-may_diagnose
906759,"Lower fracture risk by arranging for home safety assessment and devices to improve gait stability, and by recommending tai chi or other balance exercises Arrange periodic ophthalmologic screening for cataracts (posterior subcapsular) and glaucoma to detect vision loss Anticipate reactivation of TUBERCULOSIS and obtain a PPD SKIN TEST before beginning high dose steroid therapy Recommend dietary modification to avoid weight gain and to monitor for hyperglycemic symptoms.",TUBERCULOSIS,296,307,PPD SKIN TEST,322,335,0.2340822944,-0.9297753117,1,-1,-1,TUBERCULOSIS,PPD,RO-may_diagnose
